order_id,customer_id,product_id,sales_rep_id,order_date,quantity,discount,total,status
502,366,20,16,2024-08-17,2,0.05,4015.33,completed
503,465,62,10,2025-04-24,1,0,382.01,cancelled
504,152,73,2,2024-09-11,2,0.15,137.38,completed
505,49,60,19,2025-06-06,4,0,820.24,completed
506,380,85,15,2025-05-30,1,0,1194.31,completed
507,361,39,11,2024-03-26,2,0,1004.44,completed
508,495,24,7,2024-12-15,1,0.1,609.23,completed
509,55,56,18,2025-11-20,1,0,43.61,completed
510,245,59,13,2025-11-02,4,0.2,692.99,completed
511,,79,12,2025-05-13,3,0.2,8566.9,completed
512,45,17,5,2024-11-05,1,0,918.05,completed
513,75,84,8,2024-08-02,2,0.05,8565.2,pending
514,395,60,5,2024-07-14,2,0,410.12,completed
515,228,63,16,2024-06-05,1,0,211.69,completed
516,292,51,2,2024-10-28,1,0,222.84,pending
517,306,94,18,2025-05-22,50,0,145129.0,completed
518,314,87,16,2025-06-09,1,0,2405.63,completed
519,33,35,14,2025-08-13,5,0,3989.2,completed
520,178,58,14,2025-10-23,1,0,123.58,completed
521,225,30,17,2024-12-18,1,0.15,1920.46,completed
522,240,17,10,2025-11-03,3,0,2754.15,completed
523,335,95,12,2025-11-20,3,0.1,8347.51,pending
524,354,96,3,2025-09-28,3,0,14485.11,completed
525,407,54,16,2025-09-12,1,0,417.06,completed
526,134,46,6,2024-01-19,1,0.15,274.28,completed
527,59,80,8,2024-03-06,1,0,3660.09,completed
528,402,46,2,2024-12-14,3,0.05,919.64,cancelled
529,448,66,20,2025-12-07,3,0.1,1237.71,cancelled
530,440,14,18,2025-09-17,1,0,1812.04,completed
531,363,57,17,2024-06-09,2,0.15,250.34,completed
532,71,16,7,2025-01-07,2,0,2880.26,pending
533,259,22,3,2025-04-30,1,0.1,1234.54,completed
534,341,32,5,2025-10-06,3,0.05,299.31,pending
535,6,92,17,2025-03-29,10,0,16965.2,completed
536,202,98,2,2024-06-17,3,0.05,10819.74,cancelled
537,410,85,17,2025-12-31,20,0,23886.2,cancelled
538,284,39,11,2025-12-18,5,0,2511.1,completed
539,76,90,13,2025-06-24,2,0,9925.0,completed
540,358,45,13,2025-09-25,3,0.15,315.28,completed
541,372,93,5,2025-07-04,2,0.05,640.62,completed
542,267,44,6,2025-06-07,1,0.15,417.42,completed
543,397,39,14,2024-09-21,20,0,10044.4,completed
544,260,46,4,2025-01-16,1,0.05,306.55,completed
545,294,95,1,2024-11-01,2,0.25,4637.51,pending
546,458,81,18,2025-08-18,4,0,7426.56,completed
547,402,92,19,2025-11-13,3,0.1,4580.6,completed
548,265,75,7,2024-09-10,4,0,401.88,completed
549,218,53,3,2025-12-29,1,0,392.72,completed
550,190,87,17,2024-08-07,2,0.05,4570.7,pending
551,326,55,15,2024-09-27,3,0.2,984.89,completed
552,249,92,15,2024-05-27,1,0.1,1526.87,cancelled
553,234,61,2,2024-04-30,3,0.2,733.99,completed
554,210,15,4,2024-05-01,1,0,721.77,completed
555,192,39,10,2024-04-30,2,0.1,904.0,completed
556,480,40,10,2025-08-26,1,0.1,303.67,completed
557,35,6,14,2024-05-05,2,0,414.86,completed
558,401,49,16,2024-12-11,4,0.1,2433.06,completed
559,236,98,15,2024-05-21,3,0,11389.2,completed
560,320,53,13,2025-11-11,1,0,392.72,completed
561,456,57,9,2025-11-17,2,0.15,250.34,completed
562,396,91,10,2025-08-08,2,0,3232.2,completed
563,28,73,17,2025-07-08,1,0,80.81,cancelled
564,273,24,1,2024-05-03,1,0,676.92,pending
565,414,69,20,2025-08-16,1,0.05,408.74,completed
566,93,54,1,2024-01-24,4,0,1668.24,completed
567,74,24,9,2025-07-08,3,0,2030.76,returned
568,87,8,20,2025-11-25,10,0,4460.1,completed
569,200,13,11,2024-11-01,1,0.15,453.68,completed
570,123,97,20,2024-05-03,2,0,2074.2,pending
571,32,41,15,2024-10-02,2,0,1218.24,completed
572,120,3,9,2025-10-10,2,0.05,4604.71,completed
573,,39,19,2025-07-22,2,0,1004.44,completed
574,87,32,18,2024-05-25,10,0.2,840.16,completed
575,238,80,10,2024-02-12,3,0,10980.27,completed
576,129,88,13,2025-05-08,50,0.1,200618.55,completed
577,83,95,18,2025-06-06,2,0,6183.34,completed
578,259,41,11,2025-03-18,2,0.2,974.59,completed
579,126,85,11,2024-10-06,1,0,1194.31,completed
580,2,78,16,2024-05-16,1,0,4543.87,completed
581,251,98,13,2025-12-21,2,0.1,6833.52,completed
582,457,86,15,2024-03-20,3,0,5763.72,pending
583,91,99,1,2025-09-07,1,0,70.41,completed
584,11,98,9,2024-01-10,3,0.1,10250.28,completed
585,414,92,8,2025-09-20,1,0,1696.52,completed
586,253,91,20,2024-10-14,1,0,1616.1,pending
587,143,73,17,2025-02-09,2,0.05,153.54,completed
588,309,73,6,2025-08-02,1,0,80.81,completed
589,99,87,1,2024-10-07,50,0.05,114267.42,completed
590,453,59,1,2024-09-15,10,0.05,2057.32,cancelled
591,222,53,9,2024-11-26,1,0.05,373.08,completed
592,471,54,18,2024-08-17,2,0,834.12,completed
593,169,40,3,2024-09-12,2,0,674.82,completed
594,321,43,9,2024-01-25,1,0,703.54,returned
595,49,81,15,2025-09-26,2,0,3713.28,completed
596,456,89,3,2024-02-04,3,0,4685.82,pending
597,321,56,3,2024-02-26,1,0,43.61,completed
598,317,97,14,2025-01-25,1,0.05,985.24,completed
599,238,55,20,2024-01-11,2,0,820.74,cancelled
600,169,76,7,2024-01-27,1,0,2080.08,completed
601,132,46,14,2024-05-09,2,0.05,613.09,completed
602,300,56,17,2024-03-02,10,0.1,392.49,completed
603,309,44,10,2024-05-30,1,0,491.08,completed
604,75,8,8,2025-11-25,2,0.1,802.82,cancelled
605,500,26,7,2025-03-08,3,0,5035.95,completed
606,355,60,20,2025-12-12,3,0.15,522.9,completed
607,316,39,14,2024-12-09,1,0,502.22,cancelled
608,472,1,8,2024-02-13,3,0,5221.83,completed
609,488,43,13,2025-05-07,1,0,703.54,returned
610,184,4,18,2025-01-06,1,0,894.3,completed
611,16,26,7,2025-01-03,1,0,1678.65,completed
612,284,32,6,2024-06-27,1,0,105.02,completed
613,347,18,13,2024-04-13,3,0.15,4008.85,completed
614,123,48,12,2024-08-03,3,0.2,664.58,returned
615,34,16,5,2025-12-29,5,0,7200.65,completed
616,192,41,20,2025-06-29,2,0.05,1157.33,cancelled
617,438,69,10,2025-09-22,3,0,1290.75,completed
618,447,17,17,2024-10-13,10,0.15,7803.43,completed
619,315,9,6,2025-11-10,2,0.1,2482.09,completed
620,266,60,6,2025-06-05,1,0,205.06,completed
621,298,52,19,2025-05-21,2,0,717.92,cancelled
622,218,49,19,2025-02-09,1,0.1,608.26,completed
623,44,38,15,2024-03-27,2,0,841.1,completed
624,219,58,15,2025-06-08,2,0,247.16,completed
625,196,4,6,2024-10-06,2,0,1788.6,completed
626,257,66,18,2024-03-25,2,0.1,825.14,cancelled
627,185,5,18,2024-04-10,1,0,1636.15,completed
628,382,99,9,2024-11-05,1,0.05,66.89,completed
629,422,45,13,2024-10-15,10,0.1,1112.76,pending
630,263,98,5,01/13/2024,4,0,15185.6,completed
631,265,76,18,2024-08-02,3,0.1,5616.22,completed
632,97,55,14,2024-03-28,1,0,410.37,completed
633,448,17,10,2025-01-18,10,0,9180.5,pending
634,174,29,14,2024-12-29,2,0.1,3972.76,pending
635,276,39,11,2025-12-08,2,0.05,954.22,completed
636,488,43,19,2024-05-22,2,0.05,1336.73,completed
637,97,61,4,2024-03-06,1,0.2,244.66,completed
638,48,22,4,2024-11-07,3,0,4115.13,pending
639,96,26,3,2025-09-09,5,0,8393.25,completed
640,338,68,3,2024-10-25,2,0,969.0,completed
641,441,53,13,2024-11-30,1,0,392.72,completed
642,200,27,5,2025-05-04,4,0,2352.36,pending
643,244,21,20,2025-11-11,2,0,2471.02,completed
644,235,36,7,2025-12-02,1,0,262.6,completed
645,127,68,11,2025-02-12,5,0.15,2059.12,completed
646,47,37,15,2025-08-12,1,0.1,284.94,pending
647,415,23,14,2025-02-04,1,0.15,413.77,completed
648,338,24,19,2025-04-13,1,0.05,643.07,completed
649,322,69,10,2024-06-10,3,0,1290.75,completed
650,189,10,4,2025-07-20,2,0.1,2691.41,completed
651,260,6,15,2024-06-17,1,0.05,197.06,completed
652,382,52,7,2025-04-17,1,0,358.96,completed
653,384,60,16,2024-05-19,2,0,410.12,completed
654,487,57,5,2025-12-31,2,0,294.52,completed
655,91,38,4,2024-01-19,2,0,841.1,completed
656,79,57,12,2024-01-12,1,0.1,132.53,cancelled
657,357,7,17,2025-06-29,2,0.1,1464.88,cancelled
658,228,7,20,2025-02-03,1,0.1,732.44,pending
659,123,26,3,2024-09-12,1,0,1678.65,completed
660,33,29,4,2024-07-15,3,0.1,5959.14,completed
661,263,14,11,2024-06-20,1,0.05,1721.44,completed
662,220,16,8,2025-07-08,1,0,1440.13,completed
663,7,50,7,2025-02-15,2,0,232.32,pending
664,320,48,2,2025-10-27,1,0,276.91,completed
665,53,92,18,2025-09-05,3,0.15,4326.13,completed
666,324,90,13,2025-09-06,3,0.2,11910.0,completed
667,90,82,11,2024-12-06,20,0.05,83501.58,completed
668,300,58,13,2024-01-19,2,0.1,222.44,completed
669,7,30,1,2025-12-22,2,0.15,3840.93,completed
670,71,48,16,2025-09-26,1,0,276.91,completed
671,372,77,15,2024-02-08,3,0,674.19,completed
672,403,98,2,2025-10-21,2,0.2,6074.24,completed
673,385,4,8,2024-10-22,4,0,3577.2,completed
674,470,86,8,2025-07-06,4,0.05,7300.71,completed
675,94,57,1,2025-01-25,1,0,147.26,returned
676,73,27,5,2024-02-23,1,0.05,558.69,pending
677,41,55,15,2024-07-28,1,0.1,369.33,completed
678,156,37,19,2024-06-29,2,0.05,601.54,completed
679,498,47,13,2025-05-07,1,0,599.14,completed
680,390,20,16,2025-09-16,1,0,2113.33,cancelled
681,305,69,5,2024-11-03,2,0,860.5,completed
682,233,37,13,2024-11-09,2,0,633.2,completed
683,470,25,1,2025-04-25,1,0.05,379.1,completed
684,213,51,12,2025-05-18,1,0,222.84,returned
685,20,16,13,2024-03-13,10,0,14401.3,pending
686,261,91,16,2024-12-22,2,0,3232.2,completed
687,18,47,1,2024-09-09,3,0.05,1707.55,completed
688,309,75,6,2024-05-30,1,0.1,90.42,completed
689,301,11,17,2025-01-28,5,0.15,432.27,completed
690,155,65,18,2025-03-13,3,0,667.41,completed
691,294,100,12,2024-04-01,4,0,17564.32,completed
692,4,22,16,2025-02-11,1,0,1371.71,completed
693,148,94,14,2025-06-21,1,0,2902.58,completed
694,258,15,15,2024-07-21,2,0,1443.54,completed
695,462,53,15,2024-07-15,2,0.05,746.17,cancelled
696,44,49,4,2024-06-19,1,0,675.85,completed
697,390,13,1,2025-05-04,1,0.1,480.37,completed
698,268,1,13,2024-02-12,2,0.25,2610.91,pending
699,173,78,14,2025-05-12,1,0.05,4316.68,completed
700,419,31,12,2024-11-18,3,0,2164.08,completed
701,448,43,4,2024-12-30,1,0.15,598.01,completed
702,63,68,9,2024-05-22,10,0.1,4360.5,completed
703,338,61,17,2025-04-07,2,0,611.66,returned
704,9,82,12,2024-11-25,4,0.2,14063.42,completed
705,228,30,20,2025-11-25,2,0.1,4066.87,pending
706,220,61,4,2024-12-22,3,0,917.49,completed
707,255,12,10,2025-05-31,4,0.25,6681.42,returned
708,229,15,16,2025-04-23,3,0,2165.31,completed
709,359,12,4,2025-11-06,2,0.1,4008.85,completed
710,463,50,9,2024-11-30,1,0,116.16,completed
711,64,86,5,2025-11-17,5,0.05,9125.89,completed
712,171,29,19,2025-12-09,3,0.05,6290.21,completed
713,402,72,14,2025-01-25,4,0,1337.0,completed
714,175,95,19,2024-03-30,10,0.1,27825.03,completed
715,161,49,19,2025-01-11,3,0,2027.55,completed
716,187,87,5,2025-03-09,2,0.05,4570.7,completed
717,437,59,11,2025-02-08,1,0.2,173.25,pending
718,76,77,10,2025-05-26,1,0.05,213.49,pending
719,18,77,11,2025-12-20,1,0.25,168.55,completed
720,294,62,7,2025-12-24,2,0.1,687.62,completed
721,79,92,7,2024-12-07,4,0.2,5428.86,completed
722,418,85,6,2025-02-05,50,0.05,56729.72,completed
723,243,45,13,2025-11-25,1,0.05,117.46,completed
724,473,25,18,2025-12-14,1,0,399.05,pending
725,156,59,6,2025-12-27,2,0,433.12,completed
726,412,96,7,2024-05-28,3,0,14485.11,completed
727,403,19,13,2025-08-12,10,0,5372.1,pending
728,499,61,6,2024-02-27,10,0,3058.3,completed
729,304,56,5,2024-12-12,2,0,87.22,completed
730,155,89,20,2024-09-03,10,0.05,14838.43,completed
731,408,86,3,2025-12-09,3,0.15,4899.16,completed
732,324,84,15,2024-10-08,1,0,4508.0,completed
733,466,66,8,2025-05-15,1,0.05,435.49,completed
734,356,96,4,2024-10-07,3,0,14485.11,completed
735,360,56,10,2025-10-22,2,0,87.22,completed
736,417,90,1,2025-07-04,1,0.1,4466.25,pending
737,266,75,18,2025-06-26,3,0.1,271.27,completed
738,307,89,6,2024-04-30,1,0,1561.94,completed
739,106,84,6,2024-02-10,1,0,4508.0,pending
740,495,70,6,2025-06-02,2,0.2,275.22,completed
741,24,67,10,2024-11-03,3,0,445.86,completed
742,161,67,12,2025-12-12,2,0.05,282.38,completed
743,,6,8,2025-11-09,1,0,207.43,cancelled
744,303,46,9,2025-09-08,1,0.05,306.55,completed
745,333,21,13,2024-09-18,2,0.2,1976.82,completed
746,74,69,7,2025-12-12,1,0.1,387.23,returned
747,331,25,12,2025-12-14,2,0.05,758.19,completed
748,79,41,14,2024-06-16,1,0.2,487.3,completed
749,64,69,4,2024-10-03,3,0,1290.75,completed
750,171,100,9,2024-04-01,1,0.1,3951.97,completed
751,497,29,13,2024-04-10,10,0.1,19863.81,completed
752,157,76,16,2025-06-23,1,0,2080.08,completed
753,283,35,20,2024-10-15,1,0,797.84,completed
754,413,95,18,2025-02-02,2,0.15,5255.84,completed
755,5,88,17,2025-08-29,3,0.05,12705.84,completed
756,28,93,12,2025-08-04,3,0,1011.51,completed
757,235,24,15,2025-12-24,20,0.1,12184.56,completed
758,488,55,17,2024-10-09,10,0.15,3488.14,pending
759,326,12,10,2024-11-08,2,0,4454.28,completed
760,123,12,6,2024-03-22,2,0,4454.28,completed
761,478,94,5,2025-03-10,2,0.05,5514.9,returned
762,208,2,20,2025-06-29,1,0.1,25.35,completed
763,384,45,8,2025-03-11,50,0.05,5872.9,cancelled
764,22,78,15,2025-06-24,10,0.05,43166.76,cancelled
765,430,18,17,2024-06-28,1,0,1572.1,completed
766,58,44,8,2024-06-23,4,0.15,1669.67,cancelled
767,154,62,10,2024-10-24,1,0,382.01,completed
768,157,83,17,2025-02-07,4,0,2907.72,completed
769,316,59,11,2024-02-28,1,0,216.56,completed
770,5,13,14,2024-07-09,2,0,1067.48,completed
771,468,63,1,2024-06-06,1,0.05,201.11,completed
772,187,55,6,2025-02-08,2,0,820.74,returned
773,430,57,6,2025-11-03,1,0.1,132.53,completed
774,102,15,7,2025-12-27,1,0,721.77,completed
775,462,5,6,2024-12-05,3,0.2,3926.76,returned
776,251,71,16,2024-09-29,3,0.1,210.84,completed
777,473,95,13,2025-02-13,1,0.2,2473.34,pending
778,257,2,8,2024-05-09,1,0.1,25.35,completed
779,223,62,10,2025-09-03,1,0,382.01,completed
780,262,24,8,2025-09-24,1,0,676.92,completed
781,127,86,14,2025-12-18,1,0.1,1729.12,pending
782,374,65,20,2025-12-18,1,0.25,166.85,completed
783,77,30,4,2025-10-11,1,0,2259.37,returned
784,316,26,3,2024-05-29,4,0,6714.6,completed
785,325,30,8,2025-12-17,1,0,2259.37,completed
786,27,39,4,2025-10-21,1,0,502.22,completed
787,,7,6,2025-03-04,1,0,813.82,completed
788,144,78,4,2024-08-05,2,0,9087.74,completed
789,156,15,4,2024-12-08,3,0.05,2057.04,pending
790,380,47,19,2024-05-13,2,0,1198.28,completed
791,45,14,5,2024-08-03,2,0.05,3442.88,completed
792,419,25,7,2025-11-01,3,0.15,1017.58,completed
793,155,93,16,2025-07-13,20,0,6743.4,completed
794,215,71,9,2024-02-14,5,0.1,351.41,pending
795,368,16,14,2025-01-09,1,0,1440.13,cancelled
796,357,17,10,2024-06-19,1,0.05,872.15,pending
797,98,95,13,2025-12-11,2,0.05,5874.17,completed
798,385,66,13,2024-03-17,2,0,916.82,completed
799,82,74,7,2024-07-30,2,0,365.62,cancelled
800,363,93,17,2025-06-09,1,0.15,286.59,completed
801,283,16,6,2024-10-01,1,0.05,1368.12,completed
802,76,36,5,2025-10-16,1,0.1,236.34,completed
803,1,84,12,2024-08-03,2,0.2,7212.8,completed
804,453,71,9,2025-12-23,3,0,234.27,completed
805,30,81,1,2024-11-28,4,0,7426.56,returned
806,9,69,19,2024-06-29,1,0.1,387.23,completed
807,132,81,20,2025-10-31,2,0.1,3341.95,completed
808,105,75,13,2024-10-02,1,0,100.47,completed
809,246,12,16,2025-01-12,1,0,2227.14,cancelled
810,483,94,6,2024-07-12,2,0,5805.16,completed
811,312,25,3,2025-12-04,1,0,399.05,completed
812,497,52,4,2025-10-22,3,0,1076.88,pending
813,194,50,1,2024-01-13,1,0,116.16,pending
814,395,11,9,2024-02-14,1,0.05,96.62,completed
815,419,44,3,2024-04-18,1,0,491.08,completed
816,170,62,5,2024-11-10,1,0.05,362.91,completed
817,423,6,4,2025-07-10,2,0,414.86,cancelled
818,468,29,1,2025-03-01,1,0,2207.09,completed
819,116,88,13,2024-10-20,3,0.1,12037.11,cancelled
820,57,29,4,2025-05-18,10,0,22070.9,completed
821,61,47,3,2024-12-07,5,0.05,2845.91,completed
822,93,87,14,2025-06-27,1,0.05,2285.35,completed
823,179,14,9,2024-10-20,5,0.05,8607.19,cancelled
824,409,10,1,2025-12-29,4,0.2,4784.74,pending
825,200,58,16,2024-05-30,4,0,494.32,completed
826,75,12,11,2024-10-12,50,0,111357.0,completed
827,254,55,16,2024-11-22,3,0,1231.11,pending
828,71,84,8,2024-12-07,1,0.05,4282.6,completed
829,421,30,13,2025-05-19,1,0.1,2033.43,completed
830,416,96,8,2025-12-11,3,0,14485.11,completed
831,243,18,4,2024-01-18,1,0,1572.1,pending
832,74,71,14,2024-05-22,1,0.1,70.28,completed
833,357,91,5,2024-05-21,1,0,1616.1,returned
834,55,85,19,2025-01-15,1,0.1,1074.88,cancelled
835,73,11,8,2024-01-31,1,0.05,96.62,pending
836,384,68,10,2025-04-26,2,0.1,872.1,completed
837,356,2,10,2025-10-22,1,0,28.17,completed
838,203,55,15,2025-05-30,2,0.1,738.67,cancelled
839,117,55,6,2025-05-28,1,0,410.37,completed
840,206,80,2,2024-05-08,1,0,3660.09,completed
841,40,89,15,2025-07-26,2,0.05,2967.69,completed
842,412,48,14,2025-01-24,1,0,276.91,completed
843,15,31,10,2024-12-09,1,0,721.36,completed
844,97,71,7,2024-11-12,2,0,156.18,completed
845,289,62,2,2025-08-06,1,0,382.01,completed
846,385,37,13,2024-12-31,2,0,633.2,completed
847,499,17,4,2024-12-30,1,0.15,780.34,completed
848,408,49,16,2024-06-02,2,0.15,1148.94,completed
849,41,81,3,2024-06-04,10,0,18566.4,completed
850,335,19,6,2025-11-28,50,0.05,25517.47,returned
851,477,99,11,2025-09-15,2,0,140.82,completed
852,365,100,13,2025-03-17,1,0.25,3293.31,completed
853,255,13,1,2024-06-05,1,0.15,453.68,completed
854,233,41,6,2024-03-30,10,0,6091.2,completed
855,37,23,15,2025-01-07,1,0,486.79,completed
856,72,16,19,2025-03-28,2,0,2880.26,completed
857,67,57,12,2025-11-27,2,0.05,279.79,completed
858,260,58,9,2024-03-26,4,0.25,370.74,completed
859,30,95,8,2025-10-21,3,0.05,8811.26,completed
860,82,73,13,2024-04-17,4,0,323.24,cancelled
861,48,45,15,2025-11-16,2,0.05,234.92,pending
862,375,14,13,2024-04-21,3,0,5436.12,completed
863,176,78,16,2024-11-20,1,0.1,4089.48,completed
864,80,61,5,2025-04-10,2,0,611.66,completed
865,109,3,14,2025-04-29,1,0.05,2302.35,completed
866,42,39,15,03/11/2024,4,0.05,1908.44,completed
867,28,12,14,2024-09-22,1,0.1,2004.43,completed
868,483,54,16,2024-12-23,2,0.05,792.41,completed
869,224,46,19,2025-12-14,1,0,322.68,pending
870,371,86,19,2025-09-03,2,0,3842.48,returned
871,8,20,15,2024-11-20,10,0,21133.3,completed
872,209,34,17,2025-11-21,3,0.25,775.06,cancelled
873,328,75,4,2024-05-08,1,0.1,90.42,completed
874,280,100,6,2025-12-14,2,0,8782.16,completed
875,158,65,4,2024-01-17,3,0.05,634.04,completed
876,425,70,14,2025-02-24,2,0.1,309.62,completed
877,192,23,18,2024-06-29,2,0.05,924.9,completed
878,353,88,14,2025-11-06,2,0.1,8024.74,cancelled
879,9,79,14,2024-04-16,1,0.1,3212.59,completed
880,228,65,19,2025-07-11,4,0.05,845.39,cancelled
881,233,71,13,2024-08-04,1,0.15,66.38,returned
882,496,60,14,2024-12-25,5,0.05,974.03,pending
883,192,29,17,2025-02-09,1,0.15,1876.03,completed
884,3,54,2,2025-02-28,1,0,417.06,completed
885,88,74,14,2025-09-06,1,0.2,146.25,completed
886,202,7,19,2025-10-21,2,0.2,1302.11,completed
887,163,67,6,2024-06-26,2,0,297.24,pending
888,296,51,9,2025-05-31,4,0,891.36,completed
889,224,2,19,2024-04-05,1,0.05,26.76,completed
890,13,96,5,2024-03-21,20,0.05,91739.03,pending
891,460,29,10,2024-07-10,1,0.1,1986.38,completed
892,27,36,3,2025-11-06,10,0.05,2494.7,completed
893,306,16,4,2024-04-23,1,0,1440.13,completed
894,186,27,13,2024-03-20,1,0.1,529.28,completed
895,215,49,11,2024-03-19,2,0,1351.7,completed
896,6,23,19,2024-11-01,2,0.15,827.54,completed
897,178,62,20,2024-12-17,2,0,764.02,completed
898,275,3,17,2024-07-16,2,0,4847.06,cancelled
899,113,11,5,2024-01-31,1,0,101.71,returned
900,363,71,10,2024-12-22,2,0.1,140.56,completed
901,352,92,9,2024-09-13,10,0,16965.2,pending
902,407,27,16,2025-08-24,2,0,1176.18,completed
903,418,41,20,2024-10-05,1,0,609.12,completed
904,192,81,3,2024-12-27,2,0.15,3156.29,returned
905,151,78,17,2024-09-16,1,0,4543.87,completed
906,220,24,12,2024-11-26,1,0,676.92,completed
907,353,2,11,2024-05-05,1,0.05,26.76,completed
908,198,37,20,2024-08-26,1,0,316.6,completed
909,39,74,14,2025-11-18,3,0,548.43,pending
910,411,64,16,2024-07-21,1,0,334.27,completed
911,168,76,13,2025-04-08,1,0,2080.08,completed
912,431,52,2,2025-04-17,5,0.15,1525.58,completed
913,9,9,16,2025-10-22,1,0.1,1241.05,completed
914,163,97,12,2024-10-08,2,0.05,1970.49,completed
915,153,90,15,2025-09-19,2,0.05,9428.75,cancelled
916,25,2,5,2024-04-15,1,0,28.17,completed
917,46,25,12,2025-03-22,4,0.05,1516.39,completed
918,445,7,9,2025-12-05,5,0,4069.1,completed
919,39,34,11,2024-11-07,3,0.1,930.07,completed
920,88,18,19,2025-12-16,2,0,3144.2,cancelled
921,343,16,17,2025-02-27,2,0.05,2736.25,completed
922,165,99,16,2024-10-14,1,0,70.41,completed
923,428,32,7,2024-03-25,3,0,315.06,completed
924,111,60,13,2024-08-05,1,0,205.06,completed
925,363,59,5,2024-11-15,4,0,866.24,completed
926,232,80,17,2025-01-07,1,0,3660.09,completed
927,158,74,4,2025-03-09,1,0.15,155.39,completed
928,236,24,9,2024-09-03,1,0.05,643.07,completed
929,282,11,12,2024-09-28,2,0,203.42,completed
930,226,35,12,2025-06-04,1,0.05,757.95,completed
931,97,52,6,2025-03-08,2,0.05,682.02,completed
932,26,83,8,2025-03-19,10,0,7269.3,completed
933,123,9,18,2024-02-06,1,0,1378.94,completed
934,52,29,9,2025-02-18,2,0,4414.18,completed
935,148,91,20,2025-10-14,1,0,1616.1,completed
936,319,62,10,2025-12-18,4,0.05,1451.64,completed
937,36,22,6,2025-11-28,1,0,1371.71,returned
938,243,55,11,2025-11-13,1,0.2,328.3,cancelled
939,437,2,20,2024-06-23,1,0,28.17,completed
940,24,3,19,2024-09-10,3,0,7270.59,completed
941,76,100,4,2025-05-30,1,0.1,3951.97,completed
942,280,33,16,2025-05-17,1,0,778.01,pending
943,364,43,17,2024-11-04,3,0.15,1794.03,cancelled
944,139,88,17,2025-09-02,3,0,13374.57,returned
